,event,gid,layer,cell,x,y,r,phi,trackIndex,centerX,centerY,radius,momx,momy,momz,chargeParticle,flightLength,currentTrackPID,rawDriftTime,creatorProcessturnID,isScondary
208,49,82,1,42,7.5580300000000005,-4.484385,8.7882607101249,-0.5354986044660146,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1209.31,,-9999
209,49,83,1,43,8.119295,-3.363125,8.788262687394477,-0.3926993859445581,-1,-108.844,-328.925,346.167,977.181,-349.445,-988.94,1,110.763,211,1265.34,Decay,0
1,49,105,2,21,-8.51002,5.29187,10.02119396565599,2.5852689966310023,8,172.664,309.106,354.126,-911.811,543.768,636.308,-1,127.037,-211,42.5719,Decay,0
101,49,109,2,25,-10.01584,0.327885,10.021205490300307,3.108867695410988,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,550.004,,-9999
102,49,110,2,26,-9.972954999999999,-0.98225,10.021209831877835,-3.0434179162910153,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,542.269,,-9999
103,49,111,2,27,-9.759409999999999,-2.275574999999997,10.021193797583448,-2.912518213723829,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,545.585,,-9999
104,49,112,2,28,-9.378910000000001,-3.5299650000000002,10.021207795935828,-2.781619127246185,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,531.493,,-9999
105,49,113,2,29,-8.837905,-4.72396,10.021195680687258,-2.6507186818646034,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,617.723,,-9999
106,49,114,2,30,-8.145695,-5.8371200000000005,10.021193388385687,-2.519819309481304,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,498.429,,-9999
107,49,115,2,31,-7.31411,-6.85041,10.02119365446053,-2.3889195284139007,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,543.938,,-9999
115,49,116,2,32,-6.35738,-7.7464900000000005,10.021196923746185,-2.258019716191081,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,467.535,,-9999
116,49,117,2,33,-5.29187,-8.51002,10.02119396565599,-2.1271199837536874,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,593.885,,-9999
117,49,121,2,37,-0.327885,-10.01584,10.021205490300307,-1.603521284973702,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1213.25,,-9999
118,49,122,2,38,0.98225,-9.972954999999999,10.021209831877835,-1.4726215894961188,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1268.58,,-9999
119,49,123,2,39,2.275574999999999,-9.759409999999999,10.021193797583448,-1.3417218869289318,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1213.86,,-9999
126,49,124,2,40,3.5299650000000002,-9.378910000000001,10.021207795935828,-1.2108228004512889,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1324.91,,-9999
127,49,125,2,41,4.72396,-8.837905,10.021195680687258,-1.0799223550697068,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1267.27,,-9999
128,49,127,2,43,6.85041,-7.31411,10.02119365446053,-0.8181232016190042,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1363.28,,-9999
129,49,128,2,44,7.7464900000000005,-6.35738,10.021196923746185,-0.6872233893961843,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1375.82,,-9999
130,49,130,2,46,9.127955,-4.135820000000001,10.021205993014265,-0.4254237684902608,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1214.29,,-9999
43,49,131,2,47,9.5897,-2.9089989999999997,10.021208573420724,-0.2945238632479966,7,-105.379,-330.169,346.183,979.133,-344.076,-988.882,1,143.485,211,45.7536,Decay,0
191,49,165,3,33,-10.56035,-4.03109,11.303569290741752,-2.776944093875206,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,781.467,,-9999
192,49,166,3,34,-10.042605,-5.188124999999999,11.303563871702146,-2.664744348296676,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,577.993,,-9999
193,49,167,3,35,-9.398555,-6.27992,11.30354949979983,-2.552543566029062,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,738.893,,-9999
194,49,168,3,36,-8.63631,-7.292735,11.303531934591286,-2.440342801952413,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,593.186,,-9999
195,49,169,3,37,-7.765505,-8.213845,11.3035533169464,-2.328144387531095,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,604.81,,-9999
203,49,174,3,42,-2.205215000000001,-11.08635,11.3035449978635,-1.7671461171802147,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1253.23,,-9999
204,49,175,3,43,-0.95007,-11.26355,11.303547744288075,-1.6549462080136434,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1285.31,,-9999
205,49,176,3,44,0.3170200000000001,-11.2991,11.303546456329535,-1.5427465836190415,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1349.86,,-9999
206,49,177,3,45,1.580129,-11.192599999999999,11.303588032861112,-1.4305469593433038,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1254.67,,-9999
207,49,178,3,46,2.8233610000000002,-10.9453,11.30358170786238,-1.3183476324764718,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1297.06,,-9999
210,49,181,3,49,6.27992,-9.398555,11.30354949979983,-0.9817472392341653,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1230.21,,-9999
211,49,182,3,50,7.292735,-8.63631,11.303531934591286,-0.8695464751575167,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1337.03,,-9999
212,49,184,3,52,9.03167,-6.79702,11.303563326194974,-0.6451478468948534,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1378.3,,-9999
213,49,185,3,53,9.735914999999999,-5.743055,11.303571188799138,-0.53294764091907,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1309.68,,-9999
44,49,187,3,55,10.7697,-3.432625,11.30351062637732,-0.3085503634351604,7,-103.151,-330.952,346.186,980.22,-341.0,-988.865,1,160.22,211,7.55511,Decay,0
2,49,212,4,24,-10.7986,6.117325,12.41093981596982,2.6261755532849373,8,172.658,309.108,354.124,-908.147,549.859,636.309,-1,154.507,-211,138.231,Decay,0
131,49,243,4,55,10.146965,-7.1463149999999995,12.410911199039738,-0.613593366565146,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1335.55,,-9999
82,49,244,4,56,10.7986,-6.117325,12.41093981596982,-0.5154171003048559,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1334.04,,-9999
45,49,245,4,57,11.3462,-5.029425,12.410937525852951,-0.4172428068258714,7,-101.007,-331.692,346.184,981.346,-337.73,-988.864,1,172.856,211,20.0904,Decay,0
3,49,280,5,28,-11.93085,6.545485,13.608400185463573,2.639810715936453,8,172.622,309.131,354.126,-906.336,552.848,636.297,-1,168.284,-211,74.8326,Decay,0
46,49,317,5,65,12.4559,-5.480735,13.608376132008734,-0.4145162238846785,7,-98.8082,-332.422,346.163,982.369,-334.539,-988.929,1,192.435,211,4.1885,Decay,0
4,49,355,6,31,-13.0315,6.965475,14.776259141799896,2.650719211391598,8,172.589,309.156,354.13,-904.574,555.748,636.274,-1,181.575,-211,27.5598,Decay,0
47,49,396,6,72,13.537849999999999,-5.9215599999999995,14.77627339541672,-0.41233297794733104,7,-96.6524,-333.14,346.151,983.397,-331.396,-988.962,1,208.187,211,19.3258,Decay,0
5,49,436,7,32,-14.313500000000001,6.942544999999999,15.908337855571997,2.689988754623522,8,172.576,309.16,354.126,-902.799,558.603,636.292,-1,195.447,-211,170.887,Decay,0
48,49,477,7,73,14.8141,-5.798120000000001,15.908354859771013,-0.3730637193543511,7,-94.5658,-333.855,346.166,984.489,-328.282,-988.912,1,224.519,211,192.671,Decay,0
87,49,486,8,2,19.1934,4.43894,19.700020098558277,0.22727831958027936,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1206.28,,-9999
6,49,515,8,31,-17.1274,9.73349,19.699965947688845,2.624808683256311,8,172.496,309.202,354.119,-896.932,567.938,636.313,-1,241.648,-211,98.9813,Decay,0
120,49,546,8,62,9.01481,-17.5164,19.700027114095555,-1.0954977615338635,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,696.856,,-9999
49,49,555,8,71,18.4959,-6.78165,19.699976993197225,-0.35143621542821024,7,-87.189,-336.118,346.024,987.742,-316.97,-989.278,1,279.212,211,36.8704,Decay,0
7,49,591,9,31,-18.0678,11.2803,21.300013261263476,2.583474069398351,8,172.474,309.226,354.127,-894.39,571.979,636.268,-1,261.362,-211,153.627,Decay,0
50,49,632,9,72,20.2841,-6.49976,21.300037391225395,-0.31009857995470835,7,-84.146,-337.094,346.032,989.197,-312.473,-989.25,1,302.58,211,241.511,Decay,0
88,49,642,10,6,20.311,10.6956,22.95501209670777,0.48469380965006553,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,237.985,,-9999
96,49,647,10,11,15.2926,17.1192,22.95496947068325,0.8416946330660414,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,254.654,,-9999
8,49,672,10,36,-19.9787,11.3042,22.955029761034943,2.6266903662507146,8,172.461,309.246,354.137,-891.823,576.026,636.218,-1,279.676,-211,185.645,Decay,0
132,49,714,10,78,18.1665,-14.0324,22.954955282247884,-0.6577041842269352,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,189.011,,-9999
144,49,716,10,80,19.9787,-11.3042,22.955029761034943,-0.5149022873390786,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,183.885,,-9999
51,49,718,10,82,21.3841,-8.3459,22.955038218656924,-0.3721036894022845,7,-81.0997,-338.052,346.035,990.633,-307.922,-989.236,1,324.288,211,274.313,Decay,0
9,49,760,11,36,-20.926,12.8472,24.554999976379555,2.5909899214329917,8,172.69,309.099,354.14,-888.716,580.824,636.197,-1,299.333,-211,61.935,Decay,0
52,49,807,11,83,23.1786,-8.10548,24.55496495600024,-0.3364045960596772,7,-78.0226,-338.994,346.028,992.006,-303.402,-989.251,1,347.589,211,7.68557,Decay,0
10,49,853,12,41,-22.8344,12.877,26.215013872969816,2.6281176723247754,8,172.417,309.274,354.136,-886.591,584.043,636.209,-1,317.825,-211,462.893,Decay,0
133,49,895,12,83,13.8064,-22.2848,26.215052775075623,-1.0161305095282809,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,230.372,,-9999
134,49,897,12,85,16.4905,-20.3786,26.214956193173393,-0.8904666905600604,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,223.197,,-9999
135,49,898,12,86,17.7376,-19.303,26.21503886626911,-0.8276347641644436,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,210.966,,-9999
136,49,899,12,87,18.9146,-18.1511,26.214967563779283,-0.7648025172077447,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,197.419,,-9999
145,49,900,12,88,20.017,-16.9277,26.215020814220235,-0.7019726736883171,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,198.447,,-9999
146,49,901,12,89,21.0404,-15.6374,26.21500926797471,-0.6391402344112181,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,189.726,,-9999
147,49,902,12,90,21.9808,-14.2854,26.215038085038135,-0.5763074159798703,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,171.856,,-9999
148,49,903,12,91,22.8344,-12.877,26.215013872969816,-0.5134749812650178,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,163.521,,-9999
53,49,906,12,94,24.8428,-8.37019,26.214972677386104,-0.32498063429000834,7,-74.5487,-340.027,346.009,993.647,-297.778,-989.308,1,369.51,211,59.7428,Decay,0
149,49,907,12,95,25.3194,-6.79378,26.215023613348134,-0.26214821944155864,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,149.737,,-9999
11,49,953,13,41,-23.7912,14.4198,27.819989746223847,2.5967013512294224,8,172.441,309.266,354.143,-883.842,588.234,636.103,-1,337.309,-211,7.42501,Decay,0
54,49,1006,13,94,26.0718,-9.70638,27.82000301841105,-0.3563963569446874,-1,-72.1543,-340.743,346.011,994.459,-295.079,-989.297,1,385.645,211,108.966,Decay,0
12,49,1057,14,45,-24.8312,15.8619,29.465036315097255,2.5731389699854894,8,172.374,309.311,354.143,-881.197,592.187,636.1,-1,355.687,-211,212.433,Decay,0
121,49,1104,14,92,14.0601,-25.894,29.464990208890278,-1.0733534768147484,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,252.276,,-9999
150,49,1109,14,97,20.679,-20.9896,29.464968168318116,-0.7928520794775936,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,208.489,,-9999
151,49,1111,14,99,22.8991,-18.5424,29.46505351378137,-0.6806539966143469,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,192.738,,-9999
152,49,1112,14,100,23.9027,-17.2292,29.464969029849666,-0.6245534083962972,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,183.026,,-9999
153,49,1113,14,101,24.8312,-15.8619,29.465036315097255,-0.5684536836043036,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,122.572,,-9999
154,49,1114,14,102,25.6815,-14.4446,29.46499467860125,-0.5123526701437491,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,159.259,,-9999
155,49,1115,14,103,26.451,-12.9819,29.464981395039096,-0.4562529174343084,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,152.551,,-9999
83,49,1116,14,104,27.1373,-11.4784,29.465008363311217,-0.4001542213323736,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,141.197,,-9999
55,49,1117,14,105,27.7382,-9.93874,29.465001137410464,-0.3440543752902364,-1,-68.8198,-341.705,345.994,995.941,-289.861,-989.34,1,414.396,211,137.736,Decay,0
84,49,1119,14,107,28.6766,-6.77055,29.46502562127683,-0.23185429299493107,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,140.349,,-9999
85,49,1123,14,111,29.4642,-0.219661,29.465018795088543,-0.007455044785459395,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,176.829,,-9999
13,49,1170,15,46,-26.634,15.9798,31.06000586026989,2.6011897178928853,8,172.405,309.288,354.141,-878.511,596.156,636.103,-1,375.117,-211,96.7171,Decay,0
56,49,1230,15,106,29.5221,-9.65255,31.060040404231607,-0.31600375746096676,-1,-65.593,-342.621,345.98,997.33,-284.895,-989.379,1,437.432,211,83.7277,Decay,0
89,49,1240,16,4,31.8957,7.16242,32.68999753359428,0.22089326479720142,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,234.902,,-9999
97,49,1267,16,31,0.802253,32.6802,32.690045608961896,1.5462526611075935,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,809.875,,-9999
14,49,1288,16,52,-27.6183,17.4891,32.69004609510363,2.577087609769762,8,172.329,309.336,354.139,-875.846,600.05,636.113,-1,393.206,-211,112.098,Decay,0
108,49,1306,16,70,-31.0401,-10.2543,32.6900363490162,-2.8225236025373106,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,795.988,,-9999
137,49,1342,16,106,16.1128,-28.4431,32.68994128856765,-1.0553792378958897,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,265.83,,-9999
138,49,1346,16,110,21.3522,-24.7532,32.6900191966906,-0.8590305652845504,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,242.844,,-9999
139,49,1347,16,111,22.5411,-23.6756,32.68998661012268,-0.8099406384888828,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,221.279,,-9999
156,49,1349,16,113,24.7532,-21.3522,32.6900191966906,-0.7117657615103462,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,199.874,,-9999
157,49,1350,16,114,25.771,-20.1119,32.6899520129657,-0.6626800428856133,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,189.596,,-9999
158,49,1351,16,115,26.7268,-18.8232,32.689978532877625,-0.6135939084415806,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,183.647,,-9999
159,49,1352,16,116,27.6183,-17.4891,32.69004609510363,-0.5645050438200312,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,170.559,,-9999
160,49,1353,16,117,28.4431,-16.1128,32.68994128856765,-0.5154170888990068,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,159.448,,-9999
161,49,1354,16,118,29.1995,-14.6978,32.6900003837565,-0.46633034654267663,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,142.02,,-9999
162,49,1355,16,119,29.8855,-13.2473,32.6899689131085,-0.4172419057520726,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,137.728,,-9999
15,49,1417,17,53,-29.3901,17.6157,34.265009331678286,2.6016326182654352,8,172.346,309.314,354.129,-873.175,603.882,636.154,-1,412.29,-211,182.012,Decay,0
57,49,1485,17,121,32.262,-11.5435,34.26498265357798,-0.34361092211857286,7,-59.6912,-344.284,345.984,999.76,-276.285,-989.357,1,481.503,211,285.737,Decay,0
90,49,1493,18,1,35.7937,2.41328,35.87496174281445,0.06732003806358411,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,208.41,,-9999
91,49,1494,18,2,35.6494,4.01673,35.87497512546733,0.11219993973140546,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,217.304,,-9999
92,49,1495,18,3,35.4333,5.61209,35.87498157571792,0.1570798146798773,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,229.34,,-9999
93,49,1498,18,6,34.3593,10.3176,35.8749824564417,0.2917187117060319,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,260.921,,-9999
94,49,1499,18,7,33.8618,11.8488,35.874999103553996,0.3366003631019124,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,270.625,,-9999
95,49,1501,18,9,32.6634,14.8364,35.87501170062527,0.42635850687934534,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,284.793,,-9999
16,49,1549,18,57,-30.3762,19.0867,35.87500025547038,2.580592348423953,8,172.268,309.359,354.122,-870.492,607.706,636.184,-1,430.384,-211,32.9188,Decay,0
109,49,1570,18,78,-33.2961,-13.356,35.874963570852586,-2.760114189357867,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,800.177,,-9999
140,49,1607,18,115,16.2869,-31.9649,35.87503231524677,-1.0995581748552987,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,292.371,,-9999
141,49,1609,18,117,19.0867,-30.3762,35.87500025547038,-1.0097960216290562,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,274.779,,-9999
142,49,1610,18,118,20.4303,-29.4893,35.87500484432023,-0.964916351613053,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,270.615,,-9999
143,49,1611,18,119,21.7327,-28.543,35.874964784512336,-0.9200377255648466,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,255.492,,-9999
163,49,1612,18,120,22.9914,-27.5393,35.87502638953733,-0.8751590270253733,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,243.908,,-9999
164,49,1613,18,121,24.2038,-26.48,35.874982013096535,-0.8302778205363396,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,237.591,,-9999
165,49,1614,18,122,25.3675,-25.3675,35.87506254349949,-0.7853981633974483,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,233.908,,-9999
166,49,1615,18,123,26.48,-24.2038,35.874982013096535,-0.7405185062585571,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,217.444,,-9999
167,49,1616,18,124,27.5393,-22.9914,35.87502638953733,-0.6956372997695234,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,207.897,,-9999
168,49,1617,18,125,28.543,-21.7327,35.874964784512336,-0.65075860123005,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,195.593,,-9999
169,49,1618,18,126,29.4893,-20.4303,35.87500484432023,-0.6058799751818437,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,187.232,,-9999
170,49,1619,18,127,30.3762,-19.0867,35.87500025547038,-0.5610003051658404,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,177.082,,-9999
171,49,1620,18,128,31.202,-17.7046,35.87502843427445,-0.5161181086589234,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,164.782,,-9999
172,49,1621,18,129,31.9649,-16.2869,35.87503231524677,-0.4712381519395979,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,156.53,,-9999
173,49,1622,18,130,32.6634,-14.8364,35.87501170062527,-0.42635850687934534,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,154.699,,-9999
58,49,1624,18,132,33.8618,-11.8488,35.874999103553996,-0.3366003631019124,-1,-56.6364,-345.114,345.976,1000.96,-271.812,-989.377,1,502.955,211,143.769,Decay,0
174,49,1625,18,133,34.3593,-10.3176,35.8749824564417,-0.2917187117060319,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,141.91,,-9999
175,49,1627,18,135,35.1459,-7.19615,35.875045109832264,-0.20195940425179293,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,151.137,,-9999
86,49,1628,18,136,35.4333,-5.61209,35.87498157571792,-0.1570798146798773,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,162.984,,-9999
17,49,1690,19,58,-32.1532,19.2106,37.454978608991354,2.6030348915337513,8,172.219,309.388,354.118,-867.955,611.301,636.202,-1,447.221,-211,873.084,Decay,0
59,49,1765,19,133,35.6218,-11.5742,37.45496950846443,-0.31415864489866546,7,-53.583,-345.941,345.982,1002.17,-267.368,-989.356,1,525.322,211,28.6203,Decay,0
18,49,1839,20,67,-32.568200000000004,22.6988,39.6978988446492,2.532908481458956,8,172.29,309.341,354.121,-863.709,617.302,636.177,-1,474.939,-211,361.111,Decay,0
176,49,1921,20,149,34.24875,-20.0735,39.69788758627466,-0.5301428970343958,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,194.901,,-9999
177,49,1923,20,151,35.7181,-17.32455,39.69789289512102,-0.4516045796341841,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,184.021,,-9999
178,49,1924,20,152,36.37075,-15.9089,39.69791625227324,-0.4123342113443798,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,179.182,,-9999
60,49,1928,20,156,38.411649999999995,-10.023385,39.69789796174005,-0.255254406734669,-1,-49.1767,-347.113,345.994,1003.91,-260.933,-989.314,1,556.046,211,179.313,Decay,0
179,49,1929,20,157,38.775549999999996,-8.50762,39.697895106250904,-0.21598443616824933,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,179.203,,-9999
